Open,High,Low,Close,Date
232.4,233,220.8,223.85,04/09/2015 12:00:00 AM
226,232,222.2,223.25,07/09/2015 12:00:00 AM
226.1,236.15,219.7,234.75,08/09/2015 12:00:00 AM
237.05,245.3,235.6,239.2,09/09/2015 12:00:00 AM
236,247,230.4,245.5,10/09/2015 12:00:00 AM
246.9,250.45,240.8,242.3,11/09/2015 12:00:00 AM
243.1,249.3,241,248.45,14/09/2015 12:00:00 AM
249,251.75,236.15,239.45,15/09/2015 12:00:00 AM
243,243,235.3,240.4,16/09/2015 12:00:00 AM
236.4,246.05,233.25,235.55,18/09/2015 12:00:00 AM
236.7,241,232.55,237.3,21/09/2015 12:00:00 AM
238.9,239.6,225.15,227.1,22/09/2015 12:00:00 AM
223.95,227.8,220.85,222.9,23/09/2015 12:00:00 AM
223.9,226,220,220.6,24/09/2015 12:00:00 AM
222,222,205,206.6,28/09/2015 12:00:00 AM
204,217.25,201,212.2,29/09/2015 12:00:00 AM
213.1,218.25,211.75,216.7,30/09/2015 12:00:00 AM
221.9,221.9,214.9,218.3,01/10/2015 12:00:00 AM
220.05,234.95,220.05,233.9,05/10/2015 12:00:00 AM
236.5,243.5,235.6,241.8,06/10/2015 12:00:00 AM
244.95,245.2,237.5,242,07/10/2015 12:00:00 AM
243.3,246.65,240.45,242.25,08/10/2015 12:00:00 AM
244,246.6,241.2,245,09/10/2015 12:00:00 AM
246,252.7,244.05,246.4,12/10/2015 12:00:00 AM
247.3,252.2,243.2,245.25,13/10/2015 12:00:00 AM
244,247,240.6,241.55,14/10/2015 12:00:00 AM
245.6,260.3,244.8,259.5,15/10/2015 12:00:00 AM
263.55,265.8,256.05,260.9,16/10/2015 12:00:00 AM
263.5,265.95,258.55,264.4,19/10/2015 12:00:00 AM
262,272.55,262,270.1,20/10/2015 12:00:00 AM
268.9,272.7,267.6,269.05,21/10/2015 12:00:00 AM
270.15,273.5,270.1,272.75,23/10/2015 12:00:00 AM
274.2,276,271,272.1,26/10/2015 12:00:00 AM
272,272.75,269,269.6,27/10/2015 12:00:00 AM
269.6,271,265,268.45,28/10/2015 12:00:00 AM
269,270,262.75,268.75,29/10/2015 12:00:00 AM
271,271,255,259.75,30/10/2015 12:00:00 AM
263,265.4,260.8,262.8,02/11/2015 12:00:00 AM
265,266,258.1,259.6,03/11/2015 12:00:00 AM
264.9,272.75,264.9,268.7,04/11/2015 12:00:00 AM
270.75,271.7,264.4,265.75,05/11/2015 12:00:00 AM
264,266.4,260.9,262.3,06/11/2015 12:00:00 AM
255,272,249.25,270.8,09/11/2015 12:00:00 AM
270.5,278.9,269.25,271.65,10/11/2015 12:00:00 AM
276,278.5,274.2,277.75,11/11/2015 12:00:00 AM
286,294,286,289.9,13/11/2015 12:00:00 AM
290,295,285.1,287.6,16/11/2015 12:00:00 AM
292,292,285.7,287.15,17/11/2015 12:00:00 AM
289.25,293.9,286.05,290.25,18/11/2015 12:00:00 AM
293,296.95,293,294.4,19/11/2015 12:00:00 AM
294.9,300.1,294.9,295.9,20/11/2015 12:00:00 AM
296.4,301.6,293.8,297.05,23/11/2015 12:00:00 AM
297.8,297.8,289.6,293.75,24/11/2015 12:00:00 AM
294.95,302.6,293.85,299.65,26/11/2015 12:00:00 AM
302.15,303.7,298.2,298.95,27/11/2015 12:00:00 AM
299,304.45,294.5,297.35,30/11/2015 12:00:00 AM
299,300,288.05,290.45,01/12/2015 12:00:00 AM
290.2,293.8,284,286.7,02/12/2015 12:00:00 AM
286.95,286.95,279,279.6,03/12/2015 12:00:00 AM
282.9,285.2,280,284.3,04/12/2015 12:00:00 AM
