Open,High,Low,Close,Date
230.95,232.62,229.55,230.92,09/04/2015 12:00:00 AM
231.45,231.58,228.41,230.82,10/04/2015 12:00:00 AM
232.02,234.78,229.95,233.42,13/04/2015 12:00:00 AM
235.52,238.75,234.18,236.28,15/04/2015 12:00:00 AM
236.08,237.59,231.32,233.42,16/04/2015 12:00:00 AM
233.62,235.62,232.12,234.62,17/04/2015 12:00:00 AM
235.45,235.45,227.15,228.11,20/04/2015 12:00:00 AM
228.18,232.45,227.28,228.01,21/04/2015 12:00:00 AM
228.11,230.12,225.85,229.25,22/04/2015 12:00:00 AM
228.71,230.92,225.88,228.28,23/04/2015 12:00:00 AM
229.45,232.78,228.08,231.55,24/04/2015 12:00:00 AM
232.12,234.48,229.11,229.51,27/04/2015 12:00:00 AM
230.45,230.68,222.71,225.11,28/04/2015 12:00:00 AM
224.61,224.61,218.44,218.91,29/04/2015 12:00:00 AM
217.51,218.98,214.34,214.94,30/04/2015 12:00:00 AM
216.84,220.71,213.81,219.68,04/05/2015 12:00:00 AM
219.44,220.78,215.91,217.38,05/05/2015 12:00:00 AM
218.11,218.58,210.91,211.97,06/05/2015 12:00:00 AM
212.21,215.87,210.84,215.24,07/05/2015 12:00:00 AM
216.78,219.61,215.27,218.81,08/05/2015 12:00:00 AM
219.44,220.48,216.37,217.64,11/05/2015 12:00:00 AM
217.44,218.68,215.21,215.81,12/05/2015 12:00:00 AM
219.31,219.94,214.11,218.38,13/05/2015 12:00:00 AM
218.38,218.78,215.07,216.74,14/05/2015 12:00:00 AM
217.71,218.68,216.74,217.51,15/05/2015 12:00:00 AM
219.98,222.08,217.68,221.51,18/05/2015 12:00:00 AM
222.11,223.34,220.64,221.51,19/05/2015 12:00:00 AM
222.11,223.41,220.71,221.74,20/05/2015 12:00:00 AM
221.94,222.08,217.51,218.34,21/05/2015 12:00:00 AM
219.98,222.24,217.31,219.08,22/05/2015 12:00:00 AM
214.77,216.37,211.61,211.87,25/05/2015 12:00:00 AM
212.11,212.44,208.74,209.64,26/05/2015 12:00:00 AM
210.11,212.37,209.47,211.94,27/05/2015 12:00:00 AM
212.37,214.51,211.47,214.04,28/05/2015 12:00:00 AM
214.77,219.78,212.61,217.94,29/05/2015 12:00:00 AM
217.94,222.41,217.31,221.44,01/06/2015 12:00:00 AM
219.84,219.91,211.84,212.71,02/06/2015 12:00:00 AM
209.7,209.7,200.77,202.93,03/06/2015 12:00:00 AM
204.1,204.1,199.03,201.2,04/06/2015 12:00:00 AM
