Open,High,Low,Close,Date
392,392,382.65,386.85,05/05/2015 12:00:00 AM
392.3,404.8,388,389.95,06/05/2015 12:00:00 AM
387,400,383.9,393.45,07/05/2015 12:00:00 AM
394.5,400,394.2,397.95,08/05/2015 12:00:00 AM
398.4,402.25,394.75,396.3,11/05/2015 12:00:00 AM
396,399,388.75,391.5,12/05/2015 12:00:00 AM
392.5,399.65,380.6,382.5,13/05/2015 12:00:00 AM
383.9,391.8,381,385.5,14/05/2015 12:00:00 AM
386.55,394.5,386.55,392.45,15/05/2015 12:00:00 AM
393.1,400.05,392,398,18/05/2015 12:00:00 AM
397.9,404,393.6,397.7,19/05/2015 12:00:00 AM
398,403.5,397.6,400,20/05/2015 12:00:00 AM
402,402.45,393.35,396.15,21/05/2015 12:00:00 AM
395.25,397.65,391,395.05,22/05/2015 12:00:00 AM
392.6,408.7,392.5,400,25/05/2015 12:00:00 AM
401,406.7,398.1,400.85,26/05/2015 12:00:00 AM
398.9,410.7,397.9,408.5,27/05/2015 12:00:00 AM
411,412.65,399.45,401.3,28/05/2015 12:00:00 AM
402.25,434.7,402.25,425.3,29/05/2015 12:00:00 AM
416.9,420.75,410.5,416.3,01/06/2015 12:00:00 AM
419,424.35,413,417.95,02/06/2015 12:00:00 AM
418.95,422.9,409.3,421.25,03/06/2015 12:00:00 AM
419,424.35,414,416.35,04/06/2015 12:00:00 AM
416,421.95,413.9,415.45,05/06/2015 12:00:00 AM
415,416.55,408.5,410.55,08/06/2015 12:00:00 AM
413,413,403.5,407.8,09/06/2015 12:00:00 AM
408.2,418.1,408.2,414.15,10/06/2015 12:00:00 AM
415.9,417.65,408.55,409.95,11/06/2015 12:00:00 AM
409.95,420.85,408,414.45,12/06/2015 12:00:00 AM
417,418,411.7,414.2,15/06/2015 12:00:00 AM
413,415.3,409.25,414.1,16/06/2015 12:00:00 AM
414.9,424.5,414.75,421.1,17/06/2015 12:00:00 AM
419,433.2,414.1,426.55,18/06/2015 12:00:00 AM
427,437.2,425.05,433.95,19/06/2015 12:00:00 AM
434,435.7,423.4,424.2,22/06/2015 12:00:00 AM
427.6,434.2,427,429.5,23/06/2015 12:00:00 AM
430,431.1,423.2,424.4,24/06/2015 12:00:00 AM
424,429.4,422.65,427.5,25/06/2015 12:00:00 AM
426.5,428.25,415.1,417.6,26/06/2015 12:00:00 AM
416,417,406.1,413.5,29/06/2015 12:00:00 AM
415,421.9,414.25,419.9,30/06/2015 12:00:00 AM
422,428.8,420.05,424.5,01/07/2015 12:00:00 AM
427.8,438,425.55,433.55,02/07/2015 12:00:00 AM
433,437.7,432,434.8,03/07/2015 12:00:00 AM
433,437.75,427,433.4,06/07/2015 12:00:00 AM
433,436.2,430,431.15,07/07/2015 12:00:00 AM
431,433,423,429.35,08/07/2015 12:00:00 AM
429.25,442.75,429.25,432.9,09/07/2015 12:00:00 AM
434.9,435,418,419.45,10/07/2015 12:00:00 AM
419.5,426.75,419.5,423.4,13/07/2015 12:00:00 AM
423,425.5,420.4,421.8,14/07/2015 12:00:00 AM
421.65,426.55,420.75,422.7,15/07/2015 12:00:00 AM
425.25,426.2,419.7,424.5,16/07/2015 12:00:00 AM
427,430,423.5,425.85,17/07/2015 12:00:00 AM
429,432.15,426,429.45,20/07/2015 12:00:00 AM
438.5,452.45,434.25,445.25,21/07/2015 12:00:00 AM
444.8,448.5,438,439.35,22/07/2015 12:00:00 AM
440,441,430.85,432.6,23/07/2015 12:00:00 AM
432,438.8,430,434.25,24/07/2015 12:00:00 AM
430,433.05,416.8,417.8,27/07/2015 12:00:00 AM
420,424.95,409.05,409.85,28/07/2015 12:00:00 AM
411,418.2,404.3,416.4,29/07/2015 12:00:00 AM
417.65,425.8,413.3,416.6,30/07/2015 12:00:00 AM
423,425.95,414.55,418.6,31/07/2015 12:00:00 AM
419.5,422.85,417.4,418.95,03/08/2015 12:00:00 AM
424,426.1,409.45,413.7,04/08/2015 12:00:00 AM
427,427.6,415.7,416.9,05/08/2015 12:00:00 AM
418.1,421.95,413.8,414.9,06/08/2015 12:00:00 AM
416,416.7,410.15,411.7,07/08/2015 12:00:00 AM
411,415.05,407.6,410.1,10/08/2015 12:00:00 AM
411,412.2,402.8,404.85,11/08/2015 12:00:00 AM
405.8,406,391.5,397.7,12/08/2015 12:00:00 AM
402,414.15,377.75,384.35,13/08/2015 12:00:00 AM
388.1,396.75,383.4,394.95,14/08/2015 12:00:00 AM
395.1,398,387,390.1,17/08/2015 12:00:00 AM
395,395.4,384.95,385.35,18/08/2015 12:00:00 AM
385,385.5,373.45,383.1,19/08/2015 12:00:00 AM
390,392.1,374,379.35,20/08/2015 12:00:00 AM
374.75,374.75,357.45,369.7,21/08/2015 12:00:00 AM
362,366.45,337.1,349.4,24/08/2015 12:00:00 AM
350,361.5,332.6,348.7,25/08/2015 12:00:00 AM
349,350.6,337.2,339.75,26/08/2015 12:00:00 AM
349.85,350.9,342.65,347.35,27/08/2015 12:00:00 AM
355.2,364,351.2,362.25,28/08/2015 12:00:00 AM
365,369,350,354.5,31/08/2015 12:00:00 AM
352,355,343.1,345.35,01/09/2015 12:00:00 AM
348,350,340,343.35,02/09/2015 12:00:00 AM
345.5,348.25,343.5,347.25,03/09/2015 12:00:00 AM
347.25,352,343,349.85,04/09/2015 12:00:00 AM
350,350,343.3,347.05,07/09/2015 12:00:00 AM
348.9,348.9,339.5,346.75,08/09/2015 12:00:00 AM
354.85,366,348,355.2,09/09/2015 12:00:00 AM
355.5,355.5,346.25,350.45,10/09/2015 12:00:00 AM
355,355,346.2,348,11/09/2015 12:00:00 AM
349,354.95,346.3,354.15,14/09/2015 12:00:00 AM
354.9,354.9,349,350.4,15/09/2015 12:00:00 AM
355,361.5,352.05,359.1,16/09/2015 12:00:00 AM
359.5,363.1,353.3,356.15,18/09/2015 12:00:00 AM
356,359.4,351.1,352.6,21/09/2015 12:00:00 AM
354.4,354.5,341.1,343.2,22/09/2015 12:00:00 AM
341.35,342.9,336.35,338.1,23/09/2015 12:00:00 AM
337.9,338.4,332,332.95,24/09/2015 12:00:00 AM
337,337,324.6,327.35,28/09/2015 12:00:00 AM
327,327.3,315.65,323.45,29/09/2015 12:00:00 AM
325,338.95,325,338,30/09/2015 12:00:00 AM
338.2,340.5,335.8,339.75,01/10/2015 12:00:00 AM
340,347.5,339.3,347,05/10/2015 12:00:00 AM
347.4,350.6,345.85,349.1,06/10/2015 12:00:00 AM
350,350,340.8,343.3,07/10/2015 12:00:00 AM
345,345.9,337.15,343.3,08/10/2015 12:00:00 AM
343.3,348.9,343.3,347.7,09/10/2015 12:00:00 AM
347.7,352.2,347.7,349.45,12/10/2015 12:00:00 AM
349.5,351.65,343.1,345.45,13/10/2015 12:00:00 AM
349.9,350.3,342.1,346.55,14/10/2015 12:00:00 AM
347.3,353.55,344.2,351.45,15/10/2015 12:00:00 AM
347.8,352.05,340.95,349.85,16/10/2015 12:00:00 AM
350.3,365.6,346.5,363.7,19/10/2015 12:00:00 AM
363.9,367.5,359.45,361.7,20/10/2015 12:00:00 AM
365,373.45,363.7,371.45,21/10/2015 12:00:00 AM
373,374.35,357.1,358.75,23/10/2015 12:00:00 AM
365,366,347.3,351.9,26/10/2015 12:00:00 AM
352,354.1,348.45,352.3,27/10/2015 12:00:00 AM
352.3,359.7,351.9,358,28/10/2015 12:00:00 AM
358,358.75,349.3,354.95,29/10/2015 12:00:00 AM
354.95,360.9,344.7,348.75,30/10/2015 12:00:00 AM
348,351.55,343.55,350.4,02/11/2015 12:00:00 AM
350.4,354.1,345.1,346.85,03/11/2015 12:00:00 AM
348,350.3,343.2,345.65,04/11/2015 12:00:00 AM
345,345,334,335.9,05/11/2015 12:00:00 AM
335,341.35,317.9,339,06/11/2015 12:00:00 AM
337,338.4,321,334.85,09/11/2015 12:00:00 AM
333,335.5,327.45,332,10/11/2015 12:00:00 AM
332,335.05,328.4,331.1,11/11/2015 12:00:00 AM
326,335,325.3,334.05,13/11/2015 12:00:00 AM
335,339.3,330.95,335.9,16/11/2015 12:00:00 AM
340,340,331.4,334.65,17/11/2015 12:00:00 AM
334.1,341.95,332.5,334.2,18/11/2015 12:00:00 AM
335,340.75,332.5,339.2,19/11/2015 12:00:00 AM
337,344.2,334.1,340.15,20/11/2015 12:00:00 AM
342,346,337.05,338.65,23/11/2015 12:00:00 AM
337,345.4,335.4,341.25,24/11/2015 12:00:00 AM
342,345,340,342,26/11/2015 12:00:00 AM
342.15,344.7,339.5,341.65,27/11/2015 12:00:00 AM
342,343,333.3,334.5,30/11/2015 12:00:00 AM
335,336,321.3,322.7,01/12/2015 12:00:00 AM
325,325,316.2,322.95,02/12/2015 12:00:00 AM
321,326.5,318.75,319.7,03/12/2015 12:00:00 AM
318,322.4,316.65,321.25,04/12/2015 12:00:00 AM
323,324,318.75,320.5,07/12/2015 12:00:00 AM
319.8,320.5,315.5,317.7,08/12/2015 12:00:00 AM
318,318,308.2,310.9,09/12/2015 12:00:00 AM
311,314.15,308.7,312.55,10/12/2015 12:00:00 AM
313.7,313.7,308,309.35,11/12/2015 12:00:00 AM
308.8,311,304.65,306.15,14/12/2015 12:00:00 AM
307,309.75,305.35,308.4,15/12/2015 12:00:00 AM
309.5,322.05,309.5,320.2,16/12/2015 12:00:00 AM
321,323.9,320.5,322.2,17/12/2015 12:00:00 AM
321.95,323.25,317.9,319.15,18/12/2015 12:00:00 AM
317.55,323,317.05,320.8,21/12/2015 12:00:00 AM
320.5,327.1,319.35,323.2,22/12/2015 12:00:00 AM
325,333,324.5,332.15,23/12/2015 12:00:00 AM
334,339.6,328.85,338.4,24/12/2015 12:00:00 AM
337.5,338,330.55,331.15,28/12/2015 12:00:00 AM
331.15,335.95,330.15,334.45,29/12/2015 12:00:00 AM
339,339.3,332.25,333.25,30/12/2015 12:00:00 AM
333.65,341.2,332.6,339.9,31/12/2015 12:00:00 AM
